FCD-tree_records-tree_time,FCD-tree_records-species,FCD-tree_records-tree_photo,FCD-tree_records-dbh,FCD-tree_records-height,FCD-tree_records-notes,FCD-tree_records-bark_photo,FCD-tree_records-leaves_photo,FCD-tree_records-fruit_flower_seed_photo,FCD-tree_records-root_photo,FCD-tree_records-gps_photo,FCD-tree_records-tree_coords,FCD-tree_records-tree_coords-altitude,FCD-tree_records-tree_coords-accuracy,PARENT_KEY,KEY
25/01/23 15:31,Lumnitzera sp.,https://drive.google.com/open?id=1Svbt2T2Rl1-wyTlW0gzhbshjSd9MoaUS,21.00845249,6, ,https://drive.google.com/open?id=1yFhaSPZu9TYhUawdz305A7vb6xAl9FMj,https://drive.google.com/open?id=1d0hHvVpEAmInBmej7X8MDkK424oOSu8I, ,https://drive.google.com/open?id=1ImSgpzai8l-V5oBITutm07nkiacKGA1Z,https://drive.google.com/open?id=1fEmZN8fUB9ORrlTnhwjS4-zczNqdDcuI,"8.92391, 126.30703", ,6,uuid:12e78a73-49be-468f-a3f9-1bf17ce71987,uuid:12e78a73-49be-468f-a3f9-1bf17ce71987/tree_records[2]
25/01/23 15:31,Xylocarpus granatum,https://drive.google.com/open?id=1mmhTpbS_k6dbXLqEWriOIIRtVuzACx2P,40.42535555,5.6,Cutting,https://drive.google.com/open?id=1LLs09D-N6gfoAJyqiZDlSBWgbtZX6SaP,https://drive.google.com/open?id=1OUek9bGVWzPSsZLY3shraOKYihzzuwh1, , ,https://drive.google.com/open?id=1ok4W2WCCGZJyuDIjdOZ48UFCe8V5g64i,"8.92359, 126.30636", ,5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[5]
25/01/23 15:34,Lumnitzera sp.,https://drive.google.com/open?id=1CSgVmcByxFXlzgN4i19ppGxDHArGaz3h,36.9239468,4.5, ,https://drive.google.com/open?id=1GZDchoqR0_1tsmohVcdI8MFk5D6B9s46,https://drive.google.com/open?id=1tmOmf801BSanhFiK5AO4wwWk4bV2-NY-, ,https://drive.google.com/open?id=1NX8XL_odLavK-coBhHg7hG-JV9RtawHI,https://drive.google.com/open?id=1q9ihdxtVYKb1t2p1qRWibVtzFydDBtpc,"8.92381, 126.30697", ,3.6,uuid:de45f3e1-6315-499c-a46b-6042924b4346,uuid:de45f3e1-6315-499c-a46b-6042924b4346/tree_records[2]
25/01/23 15:34,Lumnitzera sp.,https://drive.google.com/open?id=1a_4IE0cmZPWj1ivFk0nHxd5wum0Yfldz,40.74366543,12, ,https://drive.google.com/open?id=16Z0PXVBW8T7vEzy0AwswnPSgt7lL6Beo,https://drive.google.com/open?id=1t37S7cjmgXBd05vJ1GEynnFCuUbvYx3r, , ,https://drive.google.com/open?id=1FVLdOmMdyR2jf1YOUXZMHs85Ingwm-t0,"8.92377, 126.30655", ,5.3,uuid:85909c3b-c3a0-49b7-8650-9abad0e95da9,uuid:85909c3b-c3a0-49b7-8650-9abad0e95da9/tree_records[3]
25/01/23 15:34,Xylocarpus sp.,https://drive.google.com/open?id=16JFlftVjFGoqvMI5c-kexHs1gzaEljoF,60.79718826,7, ,https://drive.google.com/open?id=1MeN1y2VykR-i2BdilP-BGjR8-6eB3I83,https://drive.google.com/open?id=1xTcKlsTv2qfJ6n6m2M8pEZCJ7jpoUZmk, ,https://drive.google.com/open?id=1BMHBHK0j4zVkLvWnTiHs9GSM7jQ9Agnb,https://drive.google.com/open?id=1wxzGUJ2u_5XqWAFsAq8mvHsEwlomOs2f,"8.92387, 126.30698", ,5.2,uuid:37d1de5c-7c7b-4498-b706-ace4b6037666,uuid:37d1de5c-7c7b-4498-b706-ace4b6037666/tree_records[3]
25/01/23 15:34,Xylocarpus granatum,https://drive.google.com/open?id=1iV4sS6G2KoReY1qa85ffNHIjboXnlwLg,89.44507802,6, ,https://drive.google.com/open?id=1AIWg_Ceh7sntAJQ8Dai6FYnTwySFau-F,https://drive.google.com/open?id=1UUfFMiAqRZCEf2Qt_lqZGrG61RCy3oRn, ,https://drive.google.com/open?id=1jc-R7A97UBA1a_Vo2mDnV3DitsEM2l1T,https://drive.google.com/open?id=1F9GCGzFYjrUov0Rcudm_flhDPWJ3_wY-,"8.92377, 126.30671", ,4.5,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292/tree_records[3]
25/01/23 15:35,Xylocarpus sp.,https://drive.google.com/open?id=1r1j4RCkmyJpO_25tBN6I_93SmzjiMBkM,32.46760839,6, ,https://drive.google.com/open?id=1lKJEGoeHdTibGv_YLNNhzqN37PqiC7X6,https://drive.google.com/open?id=11IBWFKTp7qkQuwecQg1nStGgy-DZSN7R, ,https://drive.google.com/open?id=1OPNNHfQSzjLxtGOC-qzmYUnPfUgsipOE,https://drive.google.com/open?id=1L95n9Qc1sU8G9NeERyYTRsK9jN53arh3,"8.92383, 126.30687", ,3.9,uuid:f0b2a0af-d601-4f34-ac12-2fbaf4d9db7b,uuid:f0b2a0af-d601-4f34-ac12-2fbaf4d9db7b/tree_records[2]
25/01/23 15:35,Xylocarpus granatum,https://drive.google.com/open?id=1rDGsTP5QGZwT-Ie7fYxmH1PamKu1NR_n,115.2281788,6.4, ,https://drive.google.com/open?id=1cJas0iCDne1qdXzS86X-zeQqkKGhbgNO,https://drive.google.com/open?id=1tSGFzZBJ3yn9sCYBlXANT6eznG_P-KrR, , ,https://drive.google.com/open?id=10OZaDZ-8tSFrbwg0XFq3X9MBFWYK4Ry0,"8.92359, 126.30633", ,5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[6]
25/01/23 15:37,Xylocarpus granatum,https://drive.google.com/open?id=1HoMqbml3W1yPlzKamkaVvqGAk1rpciMl,24.19155135,5.4, ,https://drive.google.com/open?id=1_918GHNYEONKVCD8t8PWcc5_Dy7Nn9MZ,https://drive.google.com/open?id=1TEp1m4bceMbffmvVXjNzo3vkAPYL3IOz, , ,https://drive.google.com/open?id=1c6xxt-XzhRLRsMP6L7gEseXYGbXa2idg,"8.92358, 126.3063", ,5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[7]
25/01/23 15:38,Lumnitzera sp.,https://drive.google.com/open?id=13rv31I9fSc5CPNjYjeyVGARB4yD5fjUM,106.315502,6, ,https://drive.google.com/open?id=1vyq4LRYDAIshwNNFcLXCrOMiCFGmbm7b,https://drive.google.com/open?id=173UUoNimIMNvn1aNxSte4hU7dCg42erb, ,https://drive.google.com/open?id=1jUDAmKCgC_Sxsy8NFW_Sh8ytClt_o7a2,https://drive.google.com/open?id=1Pf1s6tg_IbcAZcM16RIVscbn2QdR6e5b,"8.92388, 126.30712", ,6,uuid:12e78a73-49be-468f-a3f9-1bf17ce71987,uuid:12e78a73-49be-468f-a3f9-1bf17ce71987/tree_records[3]
25/01/23 15:39,Xylocarpus sp.,https://drive.google.com/open?id=10CqozC1mbQTHF4IaFFQxY_DV0EyNWlWE,32.78591828,5.2, ,https://drive.google.com/open?id=16n1eu-zsCddcCoq2G8R3tF1ZQpyMRn0v,https://drive.google.com/open?id=1Wq6C7VgQl0ZjS9tyF1dDCfbYAsz3hVZL, ,https://drive.google.com/open?id=1I_gsSy2XfNrFDz9Z5fGxq4Utk4QryB2O,https://drive.google.com/open?id=1Yt4wl6O9m5PWONfC4WXw2BaPz9P7cV_Q,"8.92352, 126.30642", ,5,uuid:9178adea-9747-49c9-9b63-6ae09dea2726,uuid:9178adea-9747-49c9-9b63-6ae09dea2726/tree_records[3]
25/01/23 15:40,Xylocarpus granatum,https://drive.google.com/open?id=1wrqHFdIJOFHb0R-LfLC0rmb54KUTgx1B,21.64507226,6.4, ,https://drive.google.com/open?id=1vt6cYbFD8BPfaet2nxc8cpZ3H04QhzmD,https://drive.google.com/open?id=1049yoaMWSQkK3gHMvjJtQv3D027J8YHM, , ,https://drive.google.com/open?id=14sGF24fnSGWTxovjA4FJrFz1DtTjjavI,"8.92365, 126.30628", ,4,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[8]
25/01/23 15:41,Rhizophora apiculata,https://drive.google.com/open?id=1K6Rn3dadCmyU_ZVY1rFIVFq9bNa4MfD8,18.14366351,5.5, ,https://drive.google.com/open?id=1NCiFr_BjYLj1WnwlUcrUhdmKOFnH7cqD,https://drive.google.com/open?id=1H9kbNZHAOSHtiPd3dGv05ZR-ptvi9fam, ,https://drive.google.com/open?id=1PzubpckzIO0JNOljUTYJzWCC4a3oT2Lz,https://drive.google.com/open?id=1DEMv_StC781XblUXwigCEc5GGX5DCHd7,"8.92375, 126.30668", ,3.8,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292/tree_records[4]
25/01/23 15:43,Xylocarpus granatum,https://drive.google.com/open?id=15SvWOODPLOizowDIAT17rLOABGTbWbuF,21.96338215,6.4, ,https://drive.google.com/open?id=1mZY5N_uqcBqJbX3S-Cm2vqQGGdq9ukF1,https://drive.google.com/open?id=1-wk3essRJqvoZe4_zZSt96RCIB1QVpRR, , ,https://drive.google.com/open?id=1_alRWg9YEJeLRws--ySQWmBzGzlgRErd,"8.92366, 126.30627", ,5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[9]
25/01/23 15:44,Lumnitzera sp.,https://drive.google.com/open?id=1jCPt7TS15Vw4Buf4EHjEgKkdE3_MLIm1,43.29014452,8.4, ,https://drive.google.com/open?id=1edeOIhNEDn_GwmlCwrI4t75mK-0azcn4,https://drive.google.com/open?id=1vN9lnanJYfnSTJ_1Aog_b-JRhsB9dwMb, , ,https://drive.google.com/open?id=1aaFGTCW1cEId2j__n1F4LQqj_9XmvtHZ,"8.9237, 126.30659", ,3.8,uuid:85909c3b-c3a0-49b7-8650-9abad0e95da9,uuid:85909c3b-c3a0-49b7-8650-9abad0e95da9/tree_records[4]
25/01/23 15:45,Lumnitzera sp.,https://drive.google.com/open?id=1e3KhDM490tZvIkSR-eWcb4roKE8iFkfs,37.87887646,5.5, ,https://drive.google.com/open?id=12psd1vUSvdZFR6XTYh9rJ6oMZk8Ne6YY,https://drive.google.com/open?id=1PvHDmQuhlZA_zMIvAlDZa-uFYiWRqsQr, ,https://drive.google.com/open?id=1J3ketOgN9FlPvnKiPBtJlmQnHN_W6G7Q,https://drive.google.com/open?id=1du0bkDgDr3qhXAZM3OSTeL-E3i0vnYSf,"8.92376, 126.30664", ,5.7,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292/tree_records[5]
25/01/23 15:46,Xylocarpus sp.,https://drive.google.com/open?id=1WVfK9y9x0WcimgIeTGW2zH_IpS6qhDP5,24.82817112,8, ,https://drive.google.com/open?id=1Zb4Wu9S6Y8QnchnKx67zqufOnsc9yceH,https://drive.google.com/open?id=1NQSys-ITPOD5lz9PfOLfe_bCl-wGMav4, ,https://drive.google.com/open?id=1CMqh7m9KR3P7nldrZJZP8BOIMHKUGN7e,https://drive.google.com/open?id=1r9GrngFRXJovGbhcc0-9oTTsJZhwogZj,"8.923810, 126.306930", ,5.6,uuid:37d1de5c-7c7b-4498-b706-ace4b6037666,uuid:37d1de5c-7c7b-4498-b706-ace4b6037666/tree_records[4]
25/01/23 15:46,Lumnitzera sp.,https://drive.google.com/open?id=1lAqlkEFdQSh89O7F4QDk-KL9XTPRSdR8,30.23943919,6.4,Cutting,https://drive.google.com/open?id=1Eem_PaFi4eHJ3ZCL6dtwTnyEEp_hHoZJ,https://drive.google.com/open?id=13G0QWrcET8CFRWtCJq5PcFIDe6akJI2w, , ,https://drive.google.com/open?id=1ac34N3Iuf9nQl_w3BCCOCdDO7P_7_V8t,"8.92366, 126.30627", ,4,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[10]
25/01/23 15:46,Xylocarpus granatum,https://drive.google.com/open?id=10z4_klZD0o42p9FHizPbT8ZIbu1aRXje,37.24225668,6, ,https://drive.google.com/open?id=1fPkBQIp2RdDwuIu4qxdA3lYQ8ZmDCsgL,https://drive.google.com/open?id=13_WrSzYVqXP8DP_hPqW5iTVQJbJH4QdV, ,https://drive.google.com/open?id=1-QNFdXr6Cign0bl9Z74d1su3IqtbKNik,https://drive.google.com/open?id=1VsrlE6b6fzjzO9BFvOhjeD4Plejp69JF,"8.92389, 126.30717", ,4,uuid:12e78a73-49be-468f-a3f9-1bf17ce71987,uuid:12e78a73-49be-468f-a3f9-1bf17ce71987/tree_records[4]
25/01/23 15:48,Xylocarpus granatum,https://drive.google.com/open?id=1wW3lMzm7Clh9MHc4awTcAxZkNZ6mhGcO,24.82817112,6.4, ,https://drive.google.com/open?id=1LfXWPN0nvaWb9_f4Ct4D2GBQGubqmznN,https://drive.google.com/open?id=1KMsX0BOxIJ2c4if-t8AUB3KHSbcaWIhF, , ,https://drive.google.com/open?id=1VECPNPj1AUeqV0tjb4RQMuHLU-8ki66Q,"8.92364, 126.30629", ,5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[11]
25/01/23 15:49,Lumnitzera sp.,https://drive.google.com/open?id=1SRXvEzQj0ShNeb6Mbch71Jt8Fu4oq6gi,32.46760839,1.8, ,https://drive.google.com/open?id=1A-aS-WE0Ziaiq3ZddsJM9HZmgXLdNuuL,https://drive.google.com/open?id=151b8R6hn-mgPSxgBSJ_s2gwTQkhAjsRI, ,https://drive.google.com/open?id=1aSNoKO2FCBs9rAmEnUZJCo-pMCCJmUTI,https://drive.google.com/open?id=1M8_qmBgPLYm0i332LJcA7sK-Kj0zskJC,"8.92375, 126.30691", ,3.8,uuid:f0b2a0af-d601-4f34-ac12-2fbaf4d9db7b,uuid:f0b2a0af-d601-4f34-ac12-2fbaf4d9db7b/tree_records[3]
25/01/23 15:49,Xylocarpus granatum,https://drive.google.com/open?id=1OzpnE6NgVVKd267rVjrcWENjGEeHMOU8,136.5549412,2.5, ,https://drive.google.com/open?id=1e25UoFyMmf5d87aMHF3FV_lRZD8uBdum,https://drive.google.com/open?id=1LYYd34Ted5oLWFujJRPMYz4zbMSdILOj, ,https://drive.google.com/open?id=153eVPnmYhGLL_N5NNpQa6HuEdSbZaJV-,https://drive.google.com/open?id=1R-WCQ7LcDgUTAp-YwHZRl-GyENgGh4jS,"8.92377, 126.30689", ,4.1,uuid:de45f3e1-6315-499c-a46b-6042924b4346,uuid:de45f3e1-6315-499c-a46b-6042924b4346/tree_records[3]
25/01/23 15:51,Xylocarpus granatum,https://drive.google.com/open?id=1-_JEhRuISgdgCoMXOqrB31jdB4dSdrb1,28.64788976,6, ,https://drive.google.com/open?id=1HVJEWa8JcKoivS04NaRHEHTaJUKxOia7,https://drive.google.com/open?id=13eu4AwlnPzm9lo4NIyDeEAp3KaO0pgHd, ,https://drive.google.com/open?id=1ghzQu3SylEO1NK7TtIBiigbnjAZpYa9_,https://drive.google.com/open?id=1iS6CnRpNLbv3zOF0Nhj5J8qsg3NiT3KW,"8.9239, 126.30721", ,7,uuid:12e78a73-49be-468f-a3f9-1bf17ce71987,uuid:12e78a73-49be-468f-a3f9-1bf17ce71987/tree_records[5]
25/01/23 15:51,Lumnitzera sp.,https://drive.google.com/open?id=1a_8GaKk4ja7ur6_-lOK0PYhfAZJESTIT,32.1492985,8, ,https://drive.google.com/open?id=1YmHneWoG_7fZZ04ncpa1Hcizl8IIhIIw,https://drive.google.com/open?id=1M602YLWoOAFQzAXmF0bxgGu35_QGRpOx, , ,https://drive.google.com/open?id=19kqYclgZC1HG4BHneAKMOmSyaecYv4Ro,"8.92365, 126.30632", ,4.5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[12]
25/01/23 15:53,Xylocarpus granatum,https://drive.google.com/open?id=1SsT1D8GNX3WNot2FkCJhUNzBuoBnhTUo,23.55493158,7.2,Cutting,https://drive.google.com/open?id=1d8LahR2Uxty4ska-e-o3vwvM9QN4FeN1,https://drive.google.com/open?id=1RS0Pw2hU-PxDdbAUaqzy233nX8BfQdhf, , ,https://drive.google.com/open?id=1vIB1HiGpe-Gek0p2Qr7Rrwxv-GOAOEC_,"8.92362, 126.30625", ,5.5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[13]
25/01/23 15:53,Lumnitzera sp.,https://drive.google.com/open?id=1TsgGt5ePvihdQoKxMkmtCJmnYmiRIZfV,34.37746771,5, ,https://drive.google.com/open?id=1Uyd2q66_DsGZle-FBdhq92XqWDIG50WC,https://drive.google.com/open?id=1TrgEJ53uvDWRDrjZ17smMUjK97Q6lSwZ, ,https://drive.google.com/open?id=199jLjF_5rH6wm9dVOmW8ipke0zUwG3zS,https://drive.google.com/open?id=1KJYm7FePIPK7ss60qK_jHV3d2Waz6kZs,"8.92375, 126.30659", ,3.8,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292/tree_records[6]
25/01/23 15:55,Xylocarpus sp.,https://drive.google.com/open?id=1SiH6VjcbMFT9sqV8CxvOeLnAjpos8xI9,21.32676237,9, ,https://drive.google.com/open?id=1sjZRw52IRDc81Odh9CmihjcZarE5DMgk,https://drive.google.com/open?id=1ggKF7Z_zG_5qBqRQ0_o9WHMMAQW4f41W, , ,https://drive.google.com/open?id=1v72dr4l9UVS3rDffRfa0jQCSULY20N4O,"8.92382, 126.307130", ,5.7,uuid:37d1de5c-7c7b-4498-b706-ace4b6037666,uuid:37d1de5c-7c7b-4498-b706-ace4b6037666/tree_records[5]
25/01/23 15:55,Lumnitzera sp.,https://drive.google.com/open?id=1hyO8cvmvEBWEaET6DDyFloiZq5isJP37,34.05915782,6.2, ,https://drive.google.com/open?id=1z_xLJGDz_pIiT-oMGARdJ384TCHEcPoL,https://drive.google.com/open?id=1TchFkz3uuvlH-1-QviruUDHaga8DeYVn, ,https://drive.google.com/open?id=1QzqecCKi4PHhsaUAcI2_zDldWOP_uXgJ,https://drive.google.com/open?id=1oadVGe0gUKIEAz06w3NPjfH008uJEafh,"8.92349, 126.30644", ,4.8,uuid:9178adea-9747-49c9-9b63-6ae09dea2726,uuid:9178adea-9747-49c9-9b63-6ae09dea2726/tree_records[4]
25/01/23 15:56,Lumnitzera sp.,https://drive.google.com/open?id=1zHeetjUytx69tuMH3dd34RmQFBMhbtFX,63.34366735,8.8,Cutting,https://drive.google.com/open?id=14UWuk0N7wOo2p-_t4_MgI83CwOaTaJtq,https://drive.google.com/open?id=1tW-cAsf4Yv0JZn4jGgiDwDrq6HgCidLu, , ,https://drive.google.com/open?id=19idgcIKYu2qlEk31LywmPSYFTkO7WoBi,"8.92368, 126.30619", ,5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[14]
25/01/23 15:59,Lumnitzera sp.,https://drive.google.com/open?id=1w7DnPmzTWBG-ahuME5o1SKcXOWsKCe3b,44.56338407,5.5, ,https://drive.google.com/open?id=1_FPXSaLm1zOr-b8lhaT3RvpHaCPDna08,https://drive.google.com/open?id=1jNimMyr449VxDT6KaJIdVbeSljwdNO72, ,https://drive.google.com/open?id=1Uk5QZ-RnCOdO9XIjbnA8qpCIMhiGEI28,https://drive.google.com/open?id=1Voa9Qp27LcY6_FTB4scAWwHUrxR8GOEM,"8.92369, 126.30667", ,3.9,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292/tree_records[7]
25/01/23 15:59,Lumnitzera sp.,https://drive.google.com/open?id=1r4QzDmpfGxvP14oOz2kqijR_Rvpdz-vC,50.92958179,7.2, ,https://drive.google.com/open?id=1aI7_iuNfSRD9FIaLS_GjKTIscrUTmSNm,https://drive.google.com/open?id=1tyuCIwTG7eGeZnUadOHf9YNv6Dnqn4lW, , ,https://drive.google.com/open?id=1qoOnvWp7VPPcfzM31j2abyEDefW4_DKm,"8.92367, 126.30659", ,5.3,uuid:85909c3b-c3a0-49b7-8650-9abad0e95da9,uuid:85909c3b-c3a0-49b7-8650-9abad0e95da9/tree_records[5]
25/01/23 16:00,Lumnitzera sp.,https://drive.google.com/open?id=1d_LYWhLCgpVM1uu_Fu9L7XLWGCS2sCJw,32.46760839,9.6,Cutting,https://drive.google.com/open?id=1J5wvSruUgz5QJKmG-O5mwE8Syp6zKsnj,https://drive.google.com/open?id=19yZY8dcNtYxWOQB74Y_AxIFZ43bcQgag, , ,https://drive.google.com/open?id=1E0MRGGmAaynOtdDY_xrmRtqX25q32fQu,"8.9236, 126.30621", ,5.5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[15]
25/01/23 16:01,Xylocarpus sp.,https://drive.google.com/open?id=18ZaHfgF6swxzI6uBuTKrUrMTIpr0NlIB,24.82817112,8, ,https://drive.google.com/open?id=1PHouQj4oCkMOyJYbbo74qMlSFzszzf5S,https://drive.google.com/open?id=1xwbbaA_XnEYvb5HmJSM7YrLW-vfP0BPe,https://drive.google.com/open?id=1u17GbSMHEpZ1vROl_ynZ7Ld0hdrrfz8h, ,https://drive.google.com/open?id=1nRkvfwSmh7wVKsnPQkbFdfoMii93T6GC,"8.92389, 126.307030", ,5.8,uuid:37d1de5c-7c7b-4498-b706-ace4b6037666,uuid:37d1de5c-7c7b-4498-b706-ace4b6037666/tree_records[6]
25/01/23 16:02,Lumnitzera sp.,https://drive.google.com/open?id=1CO1MapbJ_wAd6j6goBri-B4aS7fY7bqX,24.50986124,9, ,https://drive.google.com/open?id=1ywWYtOU8EkXWsZjNr-abpgd6cXwpdYsc,https://drive.google.com/open?id=1pgRmGSYjCVGxCTOXsjfvGGAz8P0romBy, ,https://drive.google.com/open?id=1KyDgqslGXiY27mvP1BqnJy8Ynqr6b8CM,https://drive.google.com/open?id=1xF2vGy_lRz00cAqLPEkxZCZ3-CH76AZB,"8.92389, 126.30717", ,8,uuid:12e78a73-49be-468f-a3f9-1bf17ce71987,uuid:12e78a73-49be-468f-a3f9-1bf17ce71987/tree_records[6]
25/01/23 16:03,Lumnitzera sp.,https://drive.google.com/open?id=1bxJK1y0l6vyZQlOw9w298mK2V7nXxdSY,21.96338215,6, ,https://drive.google.com/open?id=1XUsqVRoW9YmLVjKRXqgr7HqIZTh-RaTP,https://drive.google.com/open?id=1XB1VuHLIOsmZa92Jh7zMFz8VJMIXDGgB, ,https://drive.google.com/open?id=1O68Sffp-DvDNqd4uTRaU5eZZYj72GYLF,https://drive.google.com/open?id=1m391n7ukVn2Sm7RsHKiy3ufEI94zrbU2,"8.92369, 126.30669", ,3.8,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292,uuid:374b53f4-5352-43c5-ab45-00ddd1ce3292/tree_records[8]
25/01/23 16:03,Xylocarpus granatum,https://drive.google.com/open?id=1FKo77o48oqh8u9X848qgwpwWIWOVkKmQ,22.91831181,6.4,Cutting,https://drive.google.com/open?id=1slLEocXd7NAQgBGAVjguLd_hc_WAi55G,https://drive.google.com/open?id=10OqVwCv5_3ZOERBPEW97e4UqS1qqJMX7, , ,https://drive.google.com/open?id=1wwHYO72nBFgY2IDmQ9PTZl7NQEWxnRiL,"8.9236, 126.306210", ,5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[16]
25/01/23 16:05,Xylocarpus granatum,https://drive.google.com/open?id=1RRFpu-1Wi4wn4sGQHU2FKrVYDjYSh-aW,18.78028328,8,Cutting,https://drive.google.com/open?id=1dszj8eBiqfJNEKp-z7wnCXxOSCT7bX9A,https://drive.google.com/open?id=1JZGn9TRdl2LKouU0Y0kVCdhs-uBHJH_e, , ,https://drive.google.com/open?id=1tKyJLLjP3eObWmzt6HxMl4ipQw9GXqnL,"8.92359, 126.30623", ,5.5,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef,uuid:9aa47d36-5adc-413a-b67f-438d4880d8ef/tree_records[17]
25/01/23 16:06,Xylocarpus granatum,https://drive.google.com/open?id=155syE9CrY4-3ort_1tk6OevChyg6Gy2H,14.96056465,3.5, ,https://drive.google.com/open?id=1Op9KVAWQlayBsmpbcfIMRcjJFvlk3qeE,https://drive.google.com/open?id=1V9ce4tM41EBj9j2l1CMbXfniZsB7BuCD, ,https://drive.google.com/open?id=1S2nKldYOnLVX1fKsMUt7ZVuX6ahNg6zP,https://drive.google.com/open?id=1oL_nqVTHLiZNWzcpqtflDwKtBc6drOrR,"8.92358, 126.306306", ,5,uuid:9178adea-9747-49c9-9b63-6ae09dea2726,uuid:9178adea-9747-49c9-9b63-6ae09dea2726/tree_records[5]
25/01/23 16:06,Xylocarpus granatum,https://drive.google.com/open?id=1vDQLE3TUejXy-s1Mg-ZvwjXMeVDtALYi,26.10141067,4.8, ,https://drive.google.com/open?id=1suctgAcx-fci-4w6SXPm70V_eTcMojcS,https://drive.google.com/open?id=14z2_ZRZ1PnHHm0evWIWNmX5P5oJtlf9c, ,https://drive.google.com/open?id=1EZ9K7PkIEXzVsC-00SJZqD0yydpKw-cH,https://drive.google.com/open?id=1fnGrQOwuvH8dMOgeTBPvkdazkc7zAE1y,"8.9237, 126.30644", ,12.2,uuid:85909c3b-c3a0-49b7-8650-9abad0e95da9,uuid:85909c3b-c3a0-49b7-8650-9abad0e95da9/tree_records[6]
25/01/23 16:06,Xylocarpus sp.,https://drive.google.com/open?id=1piAqFoxelv3PkRYiK6yu70w_XozMaTy-,36.28732702,1.65, ,https://drive.google.com/open?id=1vBxA5hweActS69wGftIfjMBsdF8IZG96,https://drive.google.com/open?id=1Xuk5atEv8zLyAa8PjU0rNJijZbanvZV8, ,https://drive.google.com/open?id=12renu9TgNc_shA552nzxQBdD6ooB8FM3,https://drive.google.com/open?id=10aZw6oV-b5Yn5O6hoEla0BGnT7-tyWJo,"8.92374, 126.30686", ,4.2,uuid:f0b2a0af-d601-4f34-ac12-2fbaf4d9db7b,uuid:f0b2a0af-d601-4f34-ac12-2fbaf4d9db7b/tree_records[4]
25/01/23 16:06,Ceriops sp.,https://drive.google.com/open?id=1J4wTce477uZNcgS1kbdUkwhELmavBjcZ,61.75211792,10, ,https://drive.google.com/open?id=1hTUILb6X5XXy27YB8dsuGAcNGbLbLVvo,https://drive.google.com/open?id=1s75tkRxsw8rWnS7EJXRdD0LHFm_Xm-B9, ,https://drive.google.com/open?id=18KJV21WtGAhLDrsaFu4KAn730X7MgR4n,https://drive.google.com/open?id=1wbpwHQwzYe6J1rFaSphmN6koL3bgXU5g,"8.92376, 126.307200", ,5.7,uuid:37d1de5c-7c7b-4498-b706-ace4b6037666,uuid:37d1de5c-7c7b-4498-b706-ace4b6037666/tree_records[7]
